id,title,date,labels,type
2986,بیانات در خطبه‌‌های نمازجمعه,1378/10/10,صهیونیسم بین‌‏الملل؛ نماز جمعه؛ افکار عمومی؛ دموکراسی غربی؛ حقوق بشر؛ مقاومت اسلامی؛ اقشار مختلف مردم؛ ,baianat
2985,بیانات در دیدار کارگزاران نظام,1378/10/04,عدالت اجتماعی؛ اشرافی‌گری مسئولان؛ اعتماد به خدا؛ تجملگرایی؛ اخلاق اجتماعی؛ سکینه الهی؛ دیدار رمضانی کارگزاران نظام؛ ,baianat
2984,بیانات در خطبه‌های نمازجمعه‌,1378/09/26,آرمانخواهی؛ اتحاد ملی و انسجام اسلامی؛ اختلاف‌افکنی؛ اصلاح‌طلبی؛ دشمن‌شناسی؛ رویشها و ریزشهای انقلاب اسلامی؛ خودی و غیرخودی؛ صهیونیسم بین‌‏الملل؛ نماز جمعه؛ منافع ملی؛ تخریب اذهان؛ روشنفکری؛ پیشرفت علمی ایران؛ حضور مردم در صحنه؛ توهم توطئه؛ احساس مسئولیت؛ مقاومت ملت ایران؛ لحظه‌شناسی؛ اقشار مختلف مردم؛ ,baianat
9617,بیانات در دیدار اعضای شورای عالی انقلاب فرهنگی,1378/09/23,جامعه اسلامی؛ دانشگاه اسلامی؛ عزم ملی؛ احساس مسئولیت؛ هنر انقلابی؛ مقاومت ملت ایران؛ دولت اسلامی؛ خاکریز فرهنگی؛ ,baianat
2983,بیانات در دیدار جمعی از بسیجیان,1378/09/03,اسلام ناب محمدی؛ عزت امت اسلامی؛ احساس مسئولیت؛ دست قدرت الهی؛ استقلال ملی؛ دیدار بسیجیان؛ ,baianat
2981,بیانات در دیدار دانشجویان دانشگاه صنعتی شریف‌,1378/09/01,آرمانخواهی؛ دشمن‌شناسی؛ عدالت اجتماعی؛ خودی و غیرخودی؛ اقتصاد اسلامی؛ جنبش عدالتخواهی؛ پیشرفت علمی ایران؛ لحظه‌شناسی؛ قدرت تحلیل سیاسی؛ ,baianat
2982,بیانات در پاسخ به پرسش‌های دانشجویان در دانشگاه صنعتی شریف‌,1378/09/01,عدالت اجتماعی؛ اقتدار ملی؛ اشرافی‌گری مسئولان؛ جامعه اسلامی؛ اقتدار درون‌زا؛ ,baianat
51477,بیانات درباره آیت‌الله‌ سید محمدرضا گلپایگانی,1378/08/24,سید محمدرضا گلپایگانی؛ ,baianat
46791,بیانات در دیدار جمعی از زائران کربلا,1378/08/23,,baianat
2980,بیانات در دیدار جمعی از پاسداران,1378/08/22,عوام و خواص؛ منافع ملی؛ اعتماد به خدا؛ نصرت الهی؛ احساس مسئولیت؛ یأس دشمن؛ اقتدار معنوی؛ استقلال ملی؛ ,baianat
2979,بیانات در دیدار کارگزاران نظام,1378/08/15,اتحاد ملی و انسجام اسلامی؛ اهداف نظام جمهوری اسلامی؛ اعتماد به خدا؛ تمدن اسلامی؛ احساس مسئولیت؛ ,baianat
2978,بیانات در دیدار جمعی از دانش‌آموزان و دانشجویان,1378/08/12,تهاجم فرهنگی؛ دشمن‌شناسی؛ مذاکره با آمریکا؛ نظام سلطه؛ استکبارستیزی؛ اقتدار علمی؛ صهیونیسم بین‌‏الملل؛ عزت ملی؛ انزوای سیاسی؛ هویت ملی؛ روشنفکری؛ شکست سیاستهای امریکا؛ مقاومت ملت ایران؛ قدرت تحلیل سیاسی؛ انزوای ملت ایران؛ غیرت ملی؛ استقلال ملی؛ هویت انقلابی؛ دیدار ۱۳آبان؛ ,baianat
2977,بیانات در دانشگاه افسری امام علی(ع),1378/08/09,استقلال ملی؛ ,baianat
2976,بیانات در دیدار جمعی از نخبگان علمی,1378/07/19,نوآوری و شکوفایی؛ نخبه‌پروری؛ انس با قرآن؛ تمدن اسلامی؛ پیشرفت علمی ایران؛ اخلاق اجتماعی؛ استقلال علمی؛ استعداد ایرانی؛ سرعت پیشرفت علمی؛ دیدار نخبگان و برگزیدگان علمی؛ ,baianat
2975,بیانات در دیدار جمعی از فرماندهان نیروی انتظامی,1378/07/17,قانون‌شکنی؛ قانون‌‌گرایی؛ احساس مسئولیت؛ حقوق بشر؛ ,baianat
2974,بیانات در خطبه‌های نمازجمعه,1378/07/09,استحاله؛ اعتماد به نفس ملی؛ نوآوری و شکوفایی؛ وحدت کلمه؛ خودی و غیرخودی؛ اقتصاد اسلامی؛ حمایت از تولید ملی؛ کالای داخلی؛ نماز جمعه؛ بیداری اسلامی؛ اسلام ناب محمدی؛ شاخص انقلاب اسلامی؛ خط امام؛ روشنفکری؛ استقلال اقتصادی؛ مکتب امام خمینی؛ دموکراسی غربی؛ عزم ملی؛ احساس مسئولیت؛ یأس مسلمین؛ خصال ملّی؛ مصالح ملّی؛ غیرت ملی؛ اقشار مختلف مردم؛ ,baianat
2970,بیانات در آغاز درس خارج فقه‌,1378/06/28,,baianat
2968,بیانات در دیدار جمعی از فرماندهان سپاه,1378/06/24,اصلی ـ فرعی کردن امور؛ احساس مسئولیت؛ هویت انقلابی؛ ,baianat
24658,بیانات در دیدار دانشجویان و دانش‌آموزان بسیجی «طرح ولایت»,1378/06/13,جامعه اسلامی؛ بحران غرب؛ قدرت تحلیل سیاسی؛ انقلاب کبیر اسلامی ایران؛ جوان مؤمن انقلابی؛ دیدار بسیجیان؛ ,baianat
2965,بیانات در دیدار جمعی از بسیجیان,1378/06/10,اختلاف‌افکنی؛ رانت‌خواری؛ عدالت و پیشرفت؛ فتنه‌سازی؛ اهداف نظام جمهوری اسلامی؛ صهیونیسم بین‌‏الملل؛ شاخص انقلاب اسلامی؛ خودکفایی؛ امنیت اقتصادی؛ احساس مسئولیت؛ امنیت ملّی؛ مصالح ملّی؛ استقلال ملی؛ دیدار بسیجیان؛ امنیت فکری؛ ,baianat
4221,بیانات در اجتماع بزرگ مردم شهرستان تربت‌جام,1378/06/09,اختلاف‌افکنی؛ اسلام ناب محمدی؛ وحدت ملی؛ وحدت شیعه و سنی؛ ,baianat
4287,بیانات در دیدار خانواده‌هاى شهداى تربت‌جام,1378/06/09,,baianat
4214,بیانات در اجتماع مردم قائن,1378/06/08,تقوای جمعی؛ دست قدرت الهی؛ اصول انقلاب اسلامی؛ ,baianat
4200,بیانات در دیدار خانواده‌هاى شهیدان قائن,1378/06/08,,baianat
4227,بیانات در اجتماع مردم نهبندان,1378/06/07,,baianat
12692,بیانات در دیدار خانواده‌هاى شهداى بیرجند,1378/06/06,مردمی بودن مسئولان؛ ,baianat
26746,بیانات در جمع مردم بیرجند,1378/06/06,,baianat
2964,بیانات در دیدار رئیس‌جمهور و اعضای هیأت دولت,1378/06/02,استکبارستیزی؛ اعتماد به خدا؛ وعده‌های الهی؛ نصرت الهی؛ اصلی ـ فرعی کردن امور؛ ,baianat
2962,بیانات در خطبه‌های نمازجمعه‌,1378/05/08,اختلاف‌افکنی؛ اصلاح‌طلبی؛ عبرت‌های انقلاب؛ مذاکره با آمریکا؛ همت مضاعف و کار مضاعف؛ فتنه‌سازی؛ خودی و غیرخودی؛ نماز جمعه؛ آسیب‌شناسی‌ انقلاب‌ اسلامی؛ حضور مردم در صحنه؛ نصرت الهی؛ حقوق بشر؛ یأس دشمن؛ اختلال دستگاه محاسباتی؛ قدرت تحلیل سیاسی؛ امنیت ملّی؛ مصالح ملّی؛ دست قدرت الهی؛ حادثه ۱۸ تیر ۷۸؛ عبرت‌های تاریخ؛ اقشار مختلف مردم؛ اشتباه محاسباتی دشمن؛ ,baianat
2961,بیانات در دیدار جمعی از دانشجویان مجروح حادثه کوی دانشگاه‌,1378/05/04,حادثه ۱۸ تیر ۷۸؛ ,baianat
2959,بیانات در پی حادثه کوی دانشگاه تهران در سال ۷۸,1378/04/21,نوآوری و شکوفایی؛ خودی و غیرخودی؛ امنیت ملّی؛ مصالح ملّی؛ حادثه ۱۸ تیر ۷۸؛ نفوذ دشمن؛ ,baianat
2958,بیانات در دیدار کارگزاران نظام,1378/04/10,اختلاف‌افکنی؛ عوام و خواص؛ جامعه اسلامی؛ بیداری اسلامی؛ روشنفکری؛ وعده‌های الهی؛ حسن ظن به خدا؛ نقاط ضعف جمهوری اسلامی؛ دست قدرت الهی؛ ,baianat
2957,بیانات در دیدار مسئولان دستگاه قضایی,1378/04/07,اعتماد مردم به نظام اسلامی؛ خودی و غیرخودی؛ حضور مردم در صحنه؛ ,baianat
2955,خطبه‌های نمازجمعه‌ در دهمین سالگرد رحلت امام خمینی (رحمه‌الله),1378/03/14,دشمن‌شناسی؛ عدالت اجتماعی؛ عمق راهبردی جمهوری اسلامی؛ مردمسالاری دینی؛ افتخارات جمهوری اسلامی؛ نماز جمعه؛ خط امام؛ محاصره اقتصادی؛ تربیت قرآنی؛ حضور مردم در صحنه؛ سرنوشت امت اسلامی؛ حفظ نظام اسلامی؛ دولت اسلامی؛ مصالح ملّی؛ دست قدرت الهی؛ مراسم سالگرد رحلت امام خمینی؛ افتخارات ملی؛ اقشار مختلف مردم؛ ,baianat
2954,بیانات در دیدار شرکت‌کنندگان در مراسم سالگرد ارتحال حضرت امام خمینی(ره),1378/03/12,عدالت اجتماعی؛ اسلام ناب محمدی؛ خط امام؛ مقاومت ملت ایران؛ رحلت امام خمینی؛ حرم امام خمینی؛ اقشار مختلف مردم؛ ,baianat
2952,بیانات در دیدار نمایندگان مجلس,1378/03/10,اختلاف‌افکنی؛ وجدان کاری؛ دستاوردهای انقلاب اسلامی؛ حضور مردم در صحنه؛ نصرت الهی؛ احساس مسئولیت؛ ارزش‌های انقلاب اسلامی؛ مصالح ملّی؛ نفوذ دشمن؛ دیدار اعضای مجلس شورای اسلامی؛ ,baianat
2949,بیانات در دیدار مسئولان شوراهای اسلامی,1378/03/04,افتخارات جمهوری اسلامی؛ حضور مردم در صحنه؛ ,baianat
2948,بیانات در دیدار جمعی از ایثارگران و خانواده‌های شهدا,1378/03/03,آرمانخواهی؛ عزت ملی؛ روشنفکری؛ لحظه‌شناسی؛ ,baianat
2945,بیانات در دانشگاه دریایی امام خمینی(ره) و دانشگاه دریایی سپاه,1378/02/29,استقلال‌طلبی؛ عبرت‌های انقلاب؛ نوآوری و شکوفایی؛ فرماندهان سپاه پاسداران؛ سال‌ امام‌ خمینی (ره‌)؛ فرماندهان ارتش؛ اقتدار معنوی؛ نیروی دریایی؛ سپاه پاسداران انقلاب اسلامی؛ ,baianat
2944,بیانات در دیدار جمعی از ناشران,1378/02/28,نظام سلطه؛ کتاب  و کتاب‏خوانی؛ احساس مسئولیت؛ فرهنگ کتابخوانی؛ مقاومت ملت ایران؛ استحکام ساخت درونی؛ نفوذ دشمن؛ بازدید از نمایشگاه کتاب؛ ,baianat
47663,گزیده‌ای از بیانات در دیدار خانواده شهید صیاد شیرازی,1378/02/19,دفاع مقدس؛ شهید صیاد شیرازی؛ مبارزه با نفس؛ ,baianat
2943,بیانات در دیدار جمعی از کارگران و معلمان,1378/02/15,وجدان کاری؛ استقلال اقتصادی؛ اتقان کاری؛ اقتصاد بدون نفت؛ فرهنگ کار؛ عزم ملی؛ کرامت انسان؛ هنر معلمی؛ ,baianat
2941,بیانات در دیدار جمعی از فرماندهان و پرسنل ارتش,1378/01/25,اقتدار ملی؛ عزت ملی؛ دشمن درونی.دشمن بیرونی؛ عزم ملی؛ یأس دشمن؛ امنیت ملّی؛ ,baianat
41493,بیانات در مراسم عقد ازدواج,1378/01/24,,baianat
2940,بیانات در دیدار جمعی از روحانیون,1378/01/23,اصلاح‌طلبی؛ تهاجم فرهنگی؛ آراستگی به فضائل اخلاقی؛ امر به معروف و نهی از منکر؛ تخریب اذهان؛ هویت اسلامی؛ اتقان کاری؛ تبلیغ صحیح؛ شبیخون فرهنگی؛ دولت اسلامی؛ ,baianat
2937,بیانات در دیدار کارگزاران نظام,1378/01/16,دموکراسی غربی؛ سال‌ امام‌ خمینی (ره‌)؛ نقاط ضعف جمهوری اسلامی؛ ,baianat
8980,بیانات در دیدار مردم ایذه,1378/01/09,استقلال ملی؛ ,baianat
8981,بیانات در دیدار زائران شلمچه,1378/01/08,مقاومت ملت ایران؛ استقلال ملی؛ اعتماد به دشمن؛ ,baianat
2936,بیانات در دیدار زائرین و مجاورین حرم مطهر رضوی,1378/01/01,اختلاف‌افکنی؛ دشمن‌شناسی؛ وحدت کلمه؛ اعتماد مردم به نظام اسلامی؛ تحریم اقتصادی؛ اقتصاد بدون نفت؛ سال‌ امام‌ خمینی (ره‌)؛ مقاومت ملت ایران؛ نفوذ دشمن؛ شعار مرگ بر آمریکا؛ ,baianat
3057,بیانات در خطبه‌های نماز جمعه تهران‌,1379/12/26,اختلاف‌افکنی؛ تقوای سیاسی؛ دشمن‌شناسی؛ عدالت اجتماعی؛ عدالت و پیشرفت؛ صهیونیسم بین‌‏الملل؛ نماز جمعه؛ حضور مردم در صحنه؛ سال‌ امام‌ علی‌بن‌ابیطالب‌(ع)؛ یأس دشمن؛ امنیت ملّی؛ اقشار مختلف مردم؛ ,baianat
